E,F,L,A,dL,materials,mat
11.0,10925,3,3483,0.8554537624305066,나무,2
11.0,24054,4,1772,4.93617894520829,나무,2
11.0,9354,3,3138,0.8129671475751782,나무,2
11.0,4738,1,9828,0.04382654382654383,나무,2
11.0,35747,2,2521,2.578125563448848,나무,2
11.0,27715,2,8015,0.6287075370044802,나무,2
11.0,26324,9,6272,3.433963358070501,나무,2
11.0,29580,9,4942,4.8971708178507045,나무,2
11.0,478,5,785,0.27678054429646787,나무,2
11.0,12635,8,8281,1.1096595711980328,나무,2
11.0,2308,6,1275,0.9873796791443851,나무,2
11.0,8484,4,7564,0.40786500649007257,나무,2
11.0,28722,7,8125,2.249555244755245,나무,2
11.0,7942,4,8751,0.3300194263512741,나무,2
11.0,7806,1,5147,0.13787378349259055,나무,2
11.0,25399,4,5897,1.566220111921316,나무,2
11.0,26594,7,3678,4.601265509911514,나무,2
11.0,14238,5,1822,3.552040714499551,나무,2
11.0,18005,8,1477,8.865636732935311,나무,2
11.0,20502,3,2517,2.221475782858381,나무,2
11.0,3400,2,1734,0.35650623885918004,나무,2
11.0,20456,3,6521,0.8555296873039551,나무,2
11.0,8796,7,5126,1.0919731848331147,나무,2
11.0,21827,2,7804,0.5085270956618984,나무,2
11.0,22503,5,8440,1.2119237397673417,나무,2
11.0,7476,1,6125,0.11096103896103895,나무,2
11.0,24115,4,4377,2.003447774523854,나무,2
11.0,11696,9,5731,1.6697704668390412,나무,2
11.0,24526,1,8453,0.2637686458815052,나무,2
11.0,32556,6,6651,2.669947102964694,나무,2
11.0,6015,3,6689,0.24524660568912326,나무,2
11.0,29704,1,76,35.5311004784689,나무,2
11.0,39271,4,762,18.7406346933906,나무,2
11.0,19131,8,1140,12.204784688995215,나무,2
11.0,14260,1,4865,0.26646734560403623,나무,2
11.0,38050,6,4195,4.9474482609166754,나무,2
11.0,31210,1,1646,1.7237379874074892,나무,2
11.0,23260,8,1272,13.299028016009148,나무,2
11.0,21996,9,1571,11.455587060933974,나무,2
11.0,26589,1,6003,0.40266230521103086,나무,2
11.0,36941,7,6543,3.592833423644978,나무,2
11.0,2366,2,4414,0.09745849981463937,나무,2
11.0,32238,1,6206,0.47224093985292825,나무,2
11.0,33065,3,2223,4.056557477610109,나무,2
11.0,6610,6,9476,0.3804827506811466,나무,2
11.0,3687,5,8292,0.2021115642678595,나무,2
11.0,27966,4,9877,1.0296096532808086,나무,2
11.0,16619,6,561,16.158483228001945,나무,2
11.0,33193,8,8124,2.9714873998478133,나무,2
11.0,6395,9,594,8.80853994490358,나무,2
11.0,26697,7,7006,2.424921495860691,나무,2
11.0,21262,3,707,8.201877330590202,나무,2
11.0,9913,3,5167,0.5232331051955592,나무,2
11.0,725,3,2904,0.06808790383170549,나무,2
11.0,9284,1,2898,0.2912353347135956,나무,2
11.0,24700,4,4939,1.8185499457011909,나무,2
11.0,28285,8,8184,2.5135519417044345,나무,2
11.0,32237,6,2167,8.114360028527079,나무,2
11.0,7782,1,3773,0.18750451774570512,나무,2
11.0,9153,5,5206,0.7991652987811266,나무,2
11.0,36817,1,7391,0.4528480584494656,나무,2
11.0,22001,5,4066,2.4595313687787863,나무,2
11.0,34974,3,5842,1.6327222931125704,나무,2
11.0,22287,4,4090,1.9815070015559013,나무,2
11.0,1428,7,7042,0.12904391830833184,나무,2
11.0,19354,9,4458,3.5520616664627434,나무,2
11.0,2522,7,9879,0.16245663436674673,나무,2
11.0,1093,9,4161,0.2149177426754932,나무,2
11.0,21223,8,3442,4.484285035127568,나무,2
11.0,23403,4,9642,0.8826158284776828,나무,2
11.0,23058,4,6619,1.2667664711780138,나무,2
11.0,2598,1,5100,0.04631016042780749,나무,2
11.0,22286,3,7945,0.7650094398993077,나무,2
11.0,7689,1,989,0.7067745197168858,나무,2
11.0,34682,2,4046,1.55853143396396,나무,2
11.0,29283,6,3988,4.005151819093644,나무,2
11.0,3529,2,922,0.6959179648984422,나무,2
11.0,26186,1,60,39.67575757575757,나무,2
11.0,7089,3,7814,0.24742304023082115,나무,2
11.0,2122,3,7059,0.08198431402851292,나무,2
11.0,22561,1,7295,0.28115147361206305,나무,2
11.0,407,5,4440,0.041666666666666664,나무,2
11.0,14794,9,5088,2.378966552315609,나무,2
11.0,4207,1,6717,0.056938297670767524,나무,2
11.0,31890,9,3907,6.678223235684203,나무,2
11.0,17738,7,275,41.04661157024793,나무,2
11.0,18141,8,1108,11.90744995077125,나무,2
11.0,28935,5,1858,7.078725902730208,나무,2
11.0,36133,3,3319,2.9691035087238764,나무,2
11.0,29969,1,7442,0.3660917153257922,나무,2
11.0,14665,5,9128,0.7302704963747908,나무,2
11.0,4481,4,1608,1.0133423790140208,나무,2
11.0,36589,8,6995,3.8041718110338554,나무,2
11.0,4514,9,7661,0.4820875508775261,나무,2
11.0,29655,6,2320,6.97217868338558,나무,2
11.0,17030,4,2105,2.9419131936946665,나무,2
11.0,12582,7,8241,0.9715722937419333,나무,2
11.0,38386,9,2029,15.478919306420538,나무,2
11.0,11456,6,529,11.812338889843616,나무,2
11.0,39072,5,1844,9.631236442516268,나무,2
11.0,8306,8,4113,1.468691289260217,나무,2
11.0,29851,7,8034,2.364462398442981,나무,2
11.0,21,7,2876,0.004646605133392338,나무,2
11.0,15239,5,2149,3.2232750962392656,나무,2
11.0,34663,9,4848,5.849966246624662,나무,2
11.0,12175,9,1529,6.514953326594922,나무,2
11.0,33687,6,57,322.3636363636364,나무,2
11.0,17237,4,2471,2.5366248482395792,나무,2
11.0,32718,8,2031,11.715858735061099,나무,2
11.0,14487,8,6206,1.6977118917176925,나무,2
11.0,20165,2,5074,0.722578564517863,나무,2
11.0,27659,2,713,7.053168430447533,나무,2
11.0,1239,1,589,0.19123321500231516,나무,2
11.0,21715,3,5014,1.1811473329223627,나무,2
11.0,15386,5,3593,1.9464615540318295,나무,2
11.0,30985,6,4039,4.184429089108465,나무,2
11.0,4395,5,3998,0.49968165901132383,나무,2
11.0,2161,7,3721,0.369573184139161,나무,2
11.0,13919,2,4659,0.5431910866553493,나무,2
11.0,37044,6,330,61.2297520661157,나무,2
11.0,3748,4,1881,0.724566236527959,나무,2
11.0,14638,1,5922,0.22470909704952258,나무,2
11.0,36293,5,642,25.69597847635231,나무,2
11.0,4579,3,6500,0.19212587412587412,나무,2
11.0,14697,5,4297,1.55467873992426,나무,2
11.0,18912,2,1638,2.099234099234099,나무,2
11.0,18858,7,1567,7.658293206474444,나무,2
11.0,19261,1,3874,0.4519876097057305,나무,2
11.0,30165,2,9768,0.5614809023899933,나무,2
11.0,37478,4,4878,2.7938424838793843,나무,2
11.0,4474,7,6932,0.41071709594502437,나무,2
11.0,27229,7,6020,2.8783298097251584,나무,2
11.0,27913,4,3415,2.9722347930254225,나무,2
11.0,1124,4,9014,0.04534360691449664,나무,2
11.0,1,7,605,0.0010518407212622089,나무,2
11.0,11347,5,4329,1.1914361914361915,나무,2
11.0,17000,8,9410,1.3138827166457347,나무,2
11.0,37091,5,9088,1.8551436459667094,나무,2
11.0,28589,1,5670,0.45837742504409174,나무,2
11.0,37312,4,3709,3.658128875707738,나무,2
11.0,31724,9,3237,8.018535681186284,나무,2
11.0,23124,5,4333,2.425781004133185,나무,2
11.0,18383,4,9948,0.6719669554410206,나무,2
11.0,36261,2,1052,6.2670238506740406,나무,2
11.0,27204,4,9584,1.0321748368492942,나무,2
11.0,10939,9,3050,2.934456035767511,나무,2
11.0,36429,2,3931,1.684928655674013,나무,2
11.0,30125,2,8502,0.64423344239858,나무,2
11.0,31106,6,8276,2.0501340129179666,나무,2
11.0,26040,1,6864,0.3448823903369358,나무,2
11.0,23408,7,655,22.741984732824427,나무,2
11.0,24467,5,9457,1.175992771107501,나무,2
11.0,8803,8,890,7.193462717058223,나무,2
11.0,24225,3,9194,0.7186010639349774,나무,2
11.0,8010,6,5109,0.8551753589921529,나무,2
11.0,30981,5,9755,1.4435953590233446,나무,2
11.0,38033,4,2389,5.789109174626128,나무,2
11.0,31511,7,508,39.47333571939871,나무,2
11.0,24865,7,532,29.742822966507177,나무,2
11.0,4385,9,1479,2.425779089065093,나무,2
11.0,21297,1,7105,0.2724969611669119,나무,2
11.0,34434,6,3124,6.012222092887906,나무,2
11.0,11203,3,7023,0.4350510659780203,나무,2
11.0,13563,4,42,117.42857142857143,나무,2
11.0,33490,7,3485,6.11529933481153,나무,2
11.0,31228,5,5661,2.5074272133095663,나무,2
11.0,4852,1,231,1.9094844549390004,나무,2
11.0,24210,5,610,18.040238450074515,나무,2
11.0,20962,8,8442,1.8058624625788804,나무,2
11.0,36475,5,277,59.85395470955038,나무,2
11.0,19954,3,41,132.73170731707316,나무,2
11.0,37629,2,7866,0.8697732473476181,나무,2
11.0,5539,3,8658,0.1744786744786745,나무,2
11.0,26176,2,5243,0.9077384564700987,나무,2
11.0,20635,6,4268,2.637173042515123,나무,2
11.0,21815,6,6459,1.8422497149854327,나무,2
11.0,34375,4,4270,2.927400468384075,나무,2
11.0,39922,5,9439,1.9224879368962429,나무,2
11.0,5334,7,6901,0.4918654740419702,나무,2
11.0,37923,2,9164,0.752410618626245,나무,2
11.0,23553,4,1915,4.472442440066461,나무,2
11.0,35016,2,6870,0.9267169511710996,나무,2
11.0,6162,4,8794,0.2548018276924349,나무,2
11.0,30823,7,3066,6.397467828974678,나무,2
11.0,33800,1,8587,0.35783478196428004,나무,2
11.0,18837,1,8524,0.20089799923211468,나무,2
11.0,26550,7,8268,2.043475392531996,나무,2
11.0,6826,2,3336,0.3720296490080663,나무,2
11.0,17347,4,6832,0.9233021077283372,나무,2
11.0,5631,5,6976,0.36690731859883235,나무,2
11.0,28664,2,1682,3.098475840449681,나무,2
11.0,25573,9,5116,4.089789608358803,나무,2
11.0,22861,2,345,12.047957839262187,나무,2
11.0,22051,3,9507,0.6325769528672652,나무,2
11.0,37196,8,7171,3.772365968991265,나무,2
11.0,36537,5,9047,1.8357165107469076,나무,2
11.0,30852,8,90,249.3090909090909,나무,2
11.0,4363,1,313,1.267208829509149,나무,2
11.0,1800,6,1677,0.5854610505773297,나무,2
11.0,32973,1,7465,0.40154661145953846,나무,2
11.0,23585,3,3067,2.097252274950351,나무,2
11.0,26559,9,5263,4.128841137961412,나무,2
11.0,33242,5,3640,4.1510989010989015,나무,2
11.0,23833,9,3780,5.1586580086580085,나무,2
11.0,11545,7,9938,0.7392652628112479,나무,2
11.0,27728,7,4403,4.0075155369273014,나무,2
11.0,39223,7,9085,2.7473958072747284,나무,2
11.0,22706,6,414,29.915678524374176,나무,2
11.0,23269,6,9728,1.3047061901913874,나무,2
11.0,34341,7,1136,19.237115877080665,나무,2
11.0,29689,4,6085,1.7741988496302383,나무,2
11.0,19961,6,7649,1.4234302760907547,나무,2
11.0,6466,9,3861,1.370205552023734,나무,2
11.0,24037,1,7884,0.27716664360499976,나무,2
11.0,20121,8,8102,1.806153362806041,나무,2
11.0,39384,1,2109,1.6976593818699082,나무,2
11.0,17905,6,8018,1.21805483117531,나무,2
11.0,21424,6,7786,1.500875697639119,나무,2
11.0,25055,1,8665,0.26286523632167025,나무,2
11.0,10024,4,3123,1.1671760836025966,나무,2
11.0,20175,6,7939,1.3861374801039745,나무,2
11.0,17943,8,574,22.73424136838771,나무,2
11.0,30737,3,9988,0.8392889649397459,나무,2
11.0,34228,5,1477,10.53363697913461,나무,2
11.0,3109,3,8877,0.09551752742019724,나무,2
11.0,11692,1,3933,0.27025402769109863,나무,2
11.0,12481,7,3365,2.360313386464947,나무,2
11.0,26969,8,6116,3.2069683096498007,나무,2
11.0,23617,5,2614,4.1067329762815605,나무,2
11.0,32070,4,4036,2.8894494999549507,나무,2
11.0,9772,2,8780,0.20236073721267342,나무,2
11.0,9159,6,4681,1.0672544716552408,나무,2
11.0,34916,9,9628,2.967141292442497,나무,2
11.0,9171,3,9438,0.26501184765647573,나무,2
11.0,9736,6,9395,0.5652523102230393,나무,2
11.0,8583,6,3181,1.4717498785401961,나무,2
11.0,26322,8,8347,2.2934314996133613,나무,2
11.0,37229,3,9120,1.1133074162679426,나무,2
11.0,39988,8,228,127.55342902711324,나무,2
11.0,6783,4,6296,0.39176389049324245,나무,2
11.0,29665,8,9028,2.3897369799009143,나무,2
11.0,13611,9,8511,1.3084564360560131,나무,2
11.0,19972,9,6781,2.4097813409124424,나무,2
11.0,28492,8,3378,6.1342375800635125,나무,2
11.0,35582,8,750,34.503757575757575,나무,2
11.0,29894,9,462,52.9409681227863,나무,2
11.0,32599,2,4078,1.4534308261625575,나무,2
11.0,26394,3,3424,2.1023258283772304,나무,2
11.0,30775,8,8589,2.6058700875326792,나무,2
11.0,28641,6,5631,2.7743497844723204,나무,2
11.0,37268,6,2161,9.40675613142064,나무,2
11.0,158,5,9144,0.007854131869879901,나무,2
11.0,2634,4,2491,0.38451151417831464,나무,2
11.0,12758,1,5069,0.22880611201779086,나무,2
11.0,21666,3,5669,1.0423194727304799,나무,2
11.0,32597,1,2433,1.2179875200836976,나무,2
11.0,20595,1,3249,0.5762612272307563,나무,2
11.0,33812,9,1097,25.218198392309606,나무,2
11.0,18283,4,7243,0.9179019241148193,나무,2
11.0,8995,5,2638,1.549900062030464,나무,2
11.0,26208,4,8845,1.0774654401562258,나무,2
11.0,16940,6,5854,1.5784079262043047,나무,2
11.0,14153,4,3203,1.6067890897737915,나무,2
11.0,28245,8,5417,3.7921023041938677,나무,2
11.0,32871,6,6789,2.640983408990479,나무,2
11.0,3524,6,624,3.0804195804195804,나무,2
11.0,1211,2,5066,0.043462656569644334,나무,2
11.0,38,2,9141,0.0007558353472367256,나무,2
11.0,22109,4,1350,5.955286195286195,나무,2
11.0,22163,2,3486,1.1559484692014812,나무,2
11.0,26262,4,8638,1.1055589467258835,나무,2
11.0,30545,6,2760,6.036561264822135,나무,2
11.0,2671,7,5661,0.30025212378153554,나무,2
11.0,22819,1,9770,0.21232902205266585,나무,2
11.0,16946,3,1143,4.0434263898830825,나무,2
11.0,39547,5,6259,2.8720097604903483,나무,2
11.0,34912,7,5291,4.198965653511108,나무,2
11.0,22302,7,6004,2.363787777845073,나무,2
11.0,22672,4,8893,0.927062142849841,나무,2
11.0,3011,9,9929,0.2481161702634157,나무,2
11.0,12999,8,1476,6.405025868440503,나무,2
11.0,38837,5,5148,3.4291339973158155,나무,2
11.0,25318,3,9657,0.7150159563952667,나무,2
11.0,25394,6,7906,1.751995032541453,나무,2
11.0,37012,2,9295,0.723986503007482,나무,2
11.0,14588,4,9584,0.553498254666869,나무,2
11.0,4269,3,6173,0.18860727802895308,나무,2
11.0,32256,4,9817,1.1948104864474427,나무,2
11.0,8378,3,7321,0.3121034135922812,나무,2
11.0,15482,3,7828,0.5393923909508989,나무,2
11.0,26678,6,3077,4.7291635890920904,나무,2
11.0,17561,7,4395,2.5427034853656014,나무,2
11.0,16066,2,2302,1.2689361029934445,나무,2
11.0,27544,4,4841,2.068994009502169,나무,2
11.0,12196,2,1425,1.5561084529505582,나무,2
11.0,1782,3,7378,0.0658715098942803,나무,2
11.0,20977,2,6272,0.6080994897959183,나무,2
11.0,8320,4,692,4.372044140830268,나무,2
11.0,39086,4,6939,2.0482909510146863,나무,2
11.0,4011,2,5326,0.13692691086607722,나무,2
11.0,2005,8,7221,0.20193627173269882,나무,2
11.0,14926,3,9638,0.42236224037427605,나무,2
11.0,38953,5,4261,4.15534125578716,나무,2
11.0,33700,3,2905,3.1638241276795496,나무,2
11.0,23121,7,2500,5.885345454545455,나무,2
11.0,21586,9,9811,1.8001501098025408,나무,2
11.0,35244,8,358,71.59776536312849,나무,2
11.0,38265,1,6192,0.5617952783650458,나무,2
11.0,14242,5,70,92.48051948051948,나무,2
11.0,893,3,266,0.9155844155844156,나무,2
11.0,17905,9,6141,2.3855309321845715,나무,2
11.0,32496,7,4200,4.923636363636364,나무,2
11.0,14963,3,6728,0.6065425359420603,나무,2
11.0,1540,5,1537,0.4554326610279766,나무,2
11.0,15015,2,6259,0.43617191244607767,나무,2
11.0,27335,6,1283,11.621200311769291,나무,2
11.0,31635,4,2508,4.586776859504132,나무,2
11.0,11914,2,4508,0.4805194805194805,나무,2
11.0,26395,5,1012,11.855461731943945,나무,2
11.0,31972,9,3146,8.314974281916431,나무,2
11.0,17354,5,9450,0.8347282347282348,나무,2
11.0,36735,6,8393,2.387379092967083,나무,2
11.0,37533,7,7875,3.032969696969697,나무,2
11.0,2214,1,9332,0.021568016210107937,나무,2
11.0,35547,5,2129,7.589350527349588,나무,2
11.0,10406,3,8535,0.33251318101933214,나무,2
11.0,15825,5,4864,1.4788613935406698,나무,2
11.0,35359,7,537,41.90164211951922,나무,2
11.0,35807,2,617,10.551642846618535,나무,2
11.0,33494,8,8019,3.037694566314095,나무,2
11.0,2597,4,4940,0.19116672800883328,나무,2
11.0,15528,3,807,5.247718823927002,나무,2
11.0,2437,3,436,1.524395329441201,나무,2
11.0,29376,5,7894,1.691503328189419,나무,2
11.0,6978,5,8588,0.3693314138120845,나무,2
11.0,4096,8,5870,0.5074802539879201,나무,2
11.0,26595,8,8950,2.161097003555104,나무,2
11.0,31280,9,3227,7.930811054455306,나무,2
11.0,5557,2,5291,0.1909589182316455,나무,2
11.0,26639,8,8794,2.203072342713007,나무,2
11.0,6401,1,3791,0.15349751804513082,나무,2
11.0,21380,6,3175,3.6730136005726557,나무,2
11.0,27240,4,6872,1.441422372737856,나무,2
11.0,11929,7,1743,4.355239138371669,나무,2
11.0,6088,2,2426,0.4562692048265008,나무,2
11.0,26019,2,902,5.244708728079016,나무,2
11.0,24318,4,5952,1.4857038123167154,나무,2
11.0,3871,9,7975,0.3971387859789114,나무,2
11.0,16579,9,4931,2.7508895484965246,나무,2
11.0,31204,2,7282,0.77910663903523,나무,2
11.0,6923,6,1456,2.5935314685314683,나무,2
11.0,10011,3,8127,0.33595087083459174,나무,2
11.0,15394,4,4987,1.1224820897971088,나무,2
11.0,6192,7,7398,0.5326255253262553,나무,2
11.0,21749,3,15,395.43636363636364,나무,2
11.0,25322,9,4312,4.804730983302412,나무,2
11.0,26691,5,1430,8.48410680228862,나무,2
11.0,10091,4,8132,0.45123641729642716,나무,2
11.0,38870,2,5473,1.291297775858346,나무,2
11.0,6585,2,644,1.8591191417278374,나무,2
11.0,17153,3,3903,1.1985884983579065,나무,2
11.0,842,5,4367,0.08764077690113871,나무,2
11.0,13185,8,3508,2.7334922773919352,나무,2
11.0,24376,3,9389,0.7080626264777932,나무,2
11.0,13474,2,5842,0.4193458031184837,나무,2
11.0,31604,4,7757,1.481547458600443,나무,2
11.0,28678,5,2398,5.435969368413072,나무,2
11.0,5193,3,4804,0.29481114222995985,나무,2
11.0,8716,7,4775,1.1615801999048072,나무,2
11.0,30111,9,9288,2.6524841437632136,나무,2
11.0,31611,6,8321,2.0721504189837323,나무,2
11.0,4028,3,8100,0.13562289562289562,나무,2
11.0,24084,3,1750,3.7533506493506494,나무,2
11.0,12783,2,5799,0.40079010487701644,나무,2
11.0,31941,1,5495,0.5284308048639259,나무,2
11.0,10132,4,8383,0.43950419138299374,나무,2
11.0,22577,2,6117,0.6710657333511674,나무,2
11.0,36568,1,3678,0.9038509071135499,나무,2
11.0,2464,4,7470,0.11994645247657296,나무,2
11.0,27831,6,1758,8.635122556624264,나무,2
11.0,4460,3,4937,0.24637707846134016,나무,2
11.0,37675,5,8732,1.961177278973889,나무,2
11.0,18384,6,656,15.286031042128602,나무,2
11.0,542,1,1846,0.026691618240914015,나무,2
11.0,28009,5,6957,1.8300077096972311,나무,2
11.0,8801,7,2827,1.9811235810528347,나무,2
11.0,6465,7,7305,0.5631883516893784,나무,2
11.0,38252,5,1043,16.670443650309423,나무,2
11.0,39471,8,5839,4.91628392159305,나무,2
11.0,18675,8,1931,7.033567157855091,나무,2
11.0,24226,4,713,12.355476220833864,나무,2
11.0,15081,4,9767,0.5614825432579093,나무,2
11.0,22726,3,8771,0.7066469045718846,나무,2
11.0,5054,3,2490,0.5535596933187295,나무,2
11.0,28548,8,5453,3.807478785655936,나무,2
11.0,18421,4,5862,1.1427064917341274,나무,2
11.0,29341,7,2169,8.608365815834695,나무,2
11.0,12148,5,5283,1.0452050315764114,나무,2
11.0,27839,4,16,632.7045454545455,나무,2
11.0,9330,7,4390,1.3524539242079106,나무,2
11.0,3308,1,9555,0.03147328861614576,나무,2
11.0,34404,6,7403,2.534893716306657,나무,2
11.0,11552,8,1967,4.27120210750104,나무,2
11.0,36311,3,1939,5.107271789582259,나무,2
11.0,6914,7,8185,0.5375465096906759,나무,2
11.0,25107,8,8133,2.245129271318869,나무,2
11.0,5829,3,8487,0.18731321700568784,나무,2
11.0,17280,7,1167,9.422762327646646,나무,2
11.0,9709,4,817,4.321353065539112,나무,2
11.0,9375,6,6882,0.7430450978838076,나무,2
11.0,8486,9,9369,0.7410706488516287,나무,2
11.0,19824,1,8324,0.2165043030011795,나무,2
11.0,14779,5,6388,1.0516166676154153,나무,2
11.0,34446,6,3760,4.997001934235977,나무,2
11.0,11996,4,6450,0.67630725863284,나무,2
11.0,32006,4,7652,1.5209808487382979,나무,2
11.0,6467,5,5119,0.5742421282565842,나무,2
11.0,6096,7,9341,0.4152952282702845,나무,2
11.0,13238,2,560,4.298051948051948,나무,2
11.0,11903,2,9926,0.2180316157749162,나무,2
11.0,2187,1,7494,0.026530315161219883,나무,2
11.0,14032,6,2872,2.6649784755634336,나무,2
11.0,11542,9,9628,0.9808324205914567,나무,2
11.0,27299,1,3407,0.7284200976598981,나무,2
11.0,14967,2,2671,1.0188216874851095,나무,2
11.0,24621,7,7225,2.1685687323057565,나무,2
11.0,26491,4,8199,1.1749104657995986,나무,2
11.0,8979,1,9632,0.08474592268196919,나무,2
11.0,35827,2,6055,1.0758051197357557,나무,2
11.0,4417,2,5872,0.13676616299232103,나무,2
11.0,10648,7,4089,1.657128882367327,나무,2
11.0,25385,4,6330,1.4582794772368233,나무,2
11.0,20813,5,2168,4.363678295873868,나무,2
11.0,16842,3,5766,0.7966133762179548,나무,2
11.0,17556,9,5661,2.537360890302067,나무,2
11.0,35949,6,2133,9.192942079018028,나무,2
11.0,33002,8,1212,19.803180318031803,나무,2
11.0,14452,1,4744,0.27694312432929635,나무,2
11.0,4304,1,6927,0.05648516345787892,나무,2
11.0,24439,8,8896,1.9979561805101373,나무,2
11.0,31489,5,2658,5.3849442506327385,나무,2
11.0,726,3,3251,0.060904337127037834,나무,2
11.0,492,2,7756,0.011533592761029584,나무,2
11.0,4391,6,2625,0.9124155844155845,나무,2
